date,rainfall_mm,temp_min,temp_max,humidity_pct,pressure_hpa,wind_speed_kmh,wind_dir_deg,cloud_pct,leaf_wetness_h,d_pressure_intraday,pressure_drop_today,cloud_evening,cloud_trend,dewpoint_depression_pm,wind_veer,precip_hours_today,rh_evening_excess
2019-10-16,0.3,12.7,20.4,88.0,1014.5,5.5,270.0,50.0,13.0,3.7999999999999545,4.083333333333485,34.285714285714285,-45.285714285714285,5.185714285714285,58.422595801891646,1.0,-1.8333333333333286
2019-10-17,0.0,11.0,20.4,83.0,1018.5,5.4,259.0,47.0,9.0,-1.2999999999999545,1.008333333333212,43.0,14.142857142857142,6.885714285714286,-62.78136957535452,0.0,1.4583333333333428
2019-10-18,0.0,10.8,19.0,85.0,1017.2,5.4,229.0,71.0,8.0,-1.2999999999999545,1.212500000000091,81.0,8.57142857142857,5.5428571428571445,-51.11205067362175,0.0,-2.7916666666666714
2019-10-19,1.9,12.8,18.8,91.0,1016.1,6.9,33.0,82.0,15.0,-0.8000000000000682,0.7416666666665606,77.57142857142857,-9.42857142857143,2.5714285714285707,-26.26208690329031,3.0,5.208333333333329
2019-10-20,0.3,13.4,21.9,87.0,1017.8,7.0,58.0,49.0,13.0,0.39999999999997726,1.2416666666666742,54.42857142857143,0.5714285714285765,5.671428571428572,20.493543599235295,1.0,0.125
2019-10-21,2.0,15.8,21.6,90.0,1021.5,10.3,45.0,87.0,14.0,1.6000000000000227,1.4874999999998408,74.42857142857143,-21.0,3.328571428571428,9.470525481651492,3.0,4.416666666666671
2019-10-22,0.0,13.8,22.0,90.0,1022.5,3.5,166.0,54.0,16.0,-1.6000000000000227,1.1916666666667197,33.57142857142857,-51.71428571428572,4.428571428571429,14.099981342743035,0.0,0.25
2019-10-23,0.0,12.4,23.0,86.0,1019.5,5.0,170.0,38.0,14.0,-2.6000000000000227,1.7208333333334167,58.57142857142857,47.42857142857143,6.642857142857143,-118.8841451966717,0.0,7.875
2019-10-24,4.9,14.8,19.1,91.0,1016.5,6.7,30.0,92.0,17.0,-1.8000000000000682,1.6083333333335759,99.28571428571429,27.0,3.5571428571428574,-33.59609810148365,9.0,2.0416666666666714
2019-10-25,0.2,12.8,21.6,82.0,1019.1,5.7,7.0,64.0,10.0,4.0,3.2500000000001137,32.57142857142857,-43.14285714285714,6.471428571428573,43.83745431262594,1.0,-3.4166666666666714
2019-10-26,0.0,10.6,22.3,70.0,1022.5,6.0,241.0,0.0,3.0,-1.3999999999999773,1.3541666666667425,0.0,0.0,9.071428571428571,-27.779136080300646,0.0,15.5
2019-10-27,0.0,10.8,20.1,82.0,1020.4,5.0,330.0,13.0,6.0,-2.800000000000068,2.1291666666667197,20.285714285714285,20.285714285714285,5.328571428571428,7.908856642164892,0.0,7.666666666666657
2019-10-28,0.0,10.7,18.6,89.0,1016.6,4.6,7.0,77.0,14.0,-1.599999999999909,1.3749999999998863,59.857142857142854,-37.142857142857146,3.271428571428572,16.88345261736322,0.0,0.7083333333333428
2019-10-29,7.1,12.4,15.8,91.0,1015.9,7.1,41.0,93.0,20.0,1.3999999999999773,1.6583333333334167,76.14285714285714,-23.85714285714286,1.885714285714286,8.979121411356005,17.0,1.7916666666666572
2019-10-30,0.1,11.2,14.2,65.0,1021.2,13.1,48.0,100.0,0.0,0.8999999999999773,1.341666666666697,99.85714285714286,-0.1428571428571388,7.528571428571429,3.840674329291943,0.0,-4.958333333333329
2019-10-31,0.0,8.8,12.9,63.0,1021.4,12.1,45.0,95.0,0.0,-1.0,1.1999999999999318,85.85714285714286,-14.142857142857139,7.3,-1.2711369514786384,0.0,1.7916666666666643
2019-11-01,0.0,6.4,13.0,70.0,1018.8,6.8,34.0,59.0,0.0,-4.2000000000000455,4.425000000000182,99.42857142857143,74.85714285714286,7.371428571428572,12.020409699755447,0.0,4.625
2019-11-02,4.1,9.2,10.9,86.0,1009.4,4.4,42.0,99.0,13.0,-4.2000000000000455,4.062499999999886,95.42857142857143,-4.571428571428569,1.3,15.268199569511324,13.0,10.25
2019-11-03,31.2,10.0,13.7,95.0,996.2,7.0,31.0,100.0,24.0,-8.700000000000045,5.537500000000023,100.0,0.0,0.8999999999999998,15.810537070757078,23.0,1.0416666666666572
2019-11-04,1.1,9.5,15.7,91.0,996.5,7.6,237.0,49.0,17.0,5.600000000000023,5.291666666666401,46.0,8.285714285714285,3.1999999999999997,171.92526701867212,1.0,1.8333333333333428
2019-11-05,14.2,11.2,16.2,90.0,997.7,7.4,273.0,60.0,20.0,-2.300000000000068,1.8583333333333485,54.42857142857143,-13.0,2.7857142857142856,-165.76282433947335,15.0,2.5416666666666714
2019-11-06,10.5,7.8,13.5,88.0,1002.2,7.5,324.0,69.0,17.0,3.3999999999999773,4.229166666666856,84.71428571428571,-10.714285714285722,2.7714285714285714,23.169482113908828,9.0,7.666666666666671
2019-11-07,0.3,6.6,14.3,86.0,1007.1,4.4,13.0,56.0,15.0,1.5,2.0458333333333485,91.57142857142857,72.71428571428571,5.385714285714286,177.42424441092083,1.0,2.0
2019-11-08,29.1,8.8,11.6,89.0,1004.2,10.4,56.0,100.0,18.0,-1.8999999999999773,1.6333333333335531,98.85714285714286,-1.1428571428571388,2.371428571428571,-10.470199434564421,17.0,2.208333333333343
2019-11-09,13.0,5.5,13.0,88.0,1007.9,7.0,276.0,68.0,13.0,3.6000000000000227,3.2499999999998863,54.57142857142857,-16.85714285714286,4.199999999999999,156.66560547628342,8.0,0.7083333333333286
2019-11-10,0.0,2.9,13.9,77.0,1010.1,6.3,286.0,16.0,7.0,2.2999999999999545,1.712500000000091,6.857142857142857,4.7142857142857135,8.014285714285714,-5.426530444120772,0.0,4.083333333333329
2019-11-11,6.6,3.3,8.6,90.0,1013.8,7.8,38.0,99.0,20.0,-3.800000000000068,3.9708333333330756,98.71428571428571,-1.2857142857142918,1.6857142857142855,-1.508185455107565,8.0,3.625
2019-11-12,26.0,7.9,10.7,93.0,1001.8,8.2,19.0,100.0,24.0,-8.300000000000068,8.425000000000182,100.0,0.0,0.8571428571428569,-42.99868173355799,18.0,-1.5
2019-11-13,17.9,3.9,13.3,80.0,997.9,10.8,333.0,59.0,12.0,5.199999999999932,7.233333333333235,21.571428571428573,-65.14285714285714,6.757142857142858,90.93979100264124,11.0,4.083333333333329
2019-11-14,0.4,2.8,12.3,76.0,1008.2,7.7,44.0,46.0,5.0,-0.2999999999999545,2.0458333333333485,71.85714285714286,66.71428571428572,7.185714285714286,21.1978712815598,1.0,-7.208333333333343
2019-11-15,42.0,7.7,12.8,91.0,1003.1,13.3,73.0,94.0,23.0,-4.100000000000023,3.033333333333303,99.85714285714286,-0.1428571428571388,0.9714285714285713,62.536801860929216,21.0,3.416666666666657
2019-11-16,6.6,7.0,13.0,89.0,1010.4,7.2,35.0,87.0,16.0,4.2000000000000455,5.7958333333333485,100.0,32.85714285714286,3.142857142857143,36.883491617269954,7.0,0.25
2019-11-17,36.4,7.6,14.5,90.0,1004.2,12.4,52.0,97.0,20.0,-2.0,2.770833333333144,97.0,-3.0,1.642857142857143,157.68880807677579,15.0,-0.7083333333333428
2019-11-18,9.4,3.7,11.9,83.0,1011.7,7.9,10.0,53.0,8.0,5.800000000000068,5.637499999999704,99.85714285714286,80.85714285714286,4.714285714285714,77.47049687168101,5.0,3.833333333333343
2019-11-19,18.4,7.6,11.1,92.0,1015.6,11.2,44.0,100.0,23.0,0.39999999999997726,0.7250000000001364,99.42857142857143,-0.5714285714285694,1.3571428571428572,-4.432106871872719,19.0,0.375
2019-11-20,3.4,7.5,14.0,89.0,1012.7,8.5,250.0,97.0,15.0,-3.5,2.2166666666668107,95.0,-4.428571428571431,3.085714285714285,-30.442386059546067,6.0,5.541666666666657
2019-11-21,0.3,5.7,11.2,95.0,1012.4,4.8,347.0,88.0,19.0,0.40000000000009095,0.6958333333333258,89.85714285714286,-9.57142857142857,1.8285714285714287,27.172883077049903,1.0,4.125
2019-11-22,4.2,6.4,11.9,91.0,1013.4,9.0,41.0,77.0,19.0,-0.6000000000000227,0.6208333333335077,80.85714285714286,3.5714285714285694,2.071428571428571,3.8355625279986043,10.0,1.0833333333333428
2019-11-23,9.2,8.8,11.6,93.0,1009.5,13.5,50.0,99.0,24.0,-4.100000000000023,2.441666666666606,100.0,0.7142857142857082,1.057142857142857,5.858141878436584,18.0,0.6666666666666714
2019-11-24,34.3,11.2,13.2,92.0,1007.6,18.0,52.0,100.0,24.0,1.1999999999999318,0.8916666666666515,100.0,0.0,1.342857142857143,-3.714563821999832,24.0,-1.8333333333333428
2019-11-25,0.4,8.7,17.7,83.0,1008.3,6.1,88.0,41.0,8.0,-0.5,1.3833333333333258,8.714285714285714,-33.57142857142857,5.328571428571428,146.15447600383385,1.0,9.791666666666657
2019-11-26,0.0,6.8,13.7,89.0,1009.6,4.4,28.0,85.0,13.0,0.5,1.2541666666668334,89.28571428571429,-1.1428571428571388,4.285714285714285,27.169299929564517,0.0,-5.333333333333343
2019-11-27,15.1,6.6,10.5,94.0,1006.1,6.5,27.0,93.0,24.0,-4.399999999999977,3.599999999999909,100.0,1.4285714285714306,0.9142857142857146,-83.63363107193446,13.0,-0.04166666666665719
2019-11-28,0.0,7.1,12.1,92.0,1003.3,7.0,228.0,72.0,18.0,0.1999999999999318,0.8208333333332121,56.142857142857146,-12.428571428571423,2.7571428571428567,-0.7752912742184321,0.0,4.208333333333343
2019-11-29,0.2,4.4,11.1,97.0,1008.3,4.9,329.0,77.0,21.0,2.199999999999932,2.9125000000000227,38.285714285714285,-61.714285714285715,1.4714285714285715,1.4872179357874415,0.0,1.625
2019-11-30,0.1,3.4,12.1,89.0,1017.8,6.3,47.0,72.0,13.0,5.399999999999977,5.929166666666788,87.85714285714286,10.714285714285722,3.2142857142857144,34.681093657324084,0.0,-6.0
2019-12-01,2.7,6.7,8.2,71.0,1020.9,10.5,45.0,99.0,2.0,-3.0,3.5874999999999773,100.0,0.0,5.142857142857143,-3.1344941692456416,3.0,9.75
2019-12-02,10.7,7.1,11.8,91.0,1016.0,6.5,49.0,94.0,17.0,1.2000000000000455,1.958333333333485,87.28571428571429,-12.57142857142857,1.828571428571429,176.2671045141584,10.0,-5.625
2019-12-03,0.0,2.7,8.4,69.0,1025.0,9.2,39.0,32.0,0.0,2.6000000000001364,3.291666666666515,16.142857142857142,1.1428571428571423,7.242857142857143,-16.540956446687176,0.0,10.25
2019-12-04,0.0,0.1,7.6,72.0,1026.5,7.0,17.0,2.0,0.0,-2.2999999999999545,2.170833333333576,0.0,-2.2857142857142856,7.128571428571429,-101.45695742567119,0.0,9.875
2019-12-05,0.0,-1.7,8.3,73.0,1026.1,6.9,8.0,6.0,0.0,0.8999999999998636,1.0333333333335304,16.142857142857142,16.142857142857142,8.128571428571428,-19.147904797948968,0.0,2.8333333333333286
2019-12-06,0.0,-0.5,9.1,83.0,1024.3,5.1,244.0,36.0,7.0,-3.2000000000000455,3.1416666666666515,55.57142857142857,25.999999999999996,4.385714285714285,-40.90270658363988,0.0,11.666666666666657
2019-12-07,0.0,0.9,8.8,90.0,1019.4,5.0,284.0,46.0,17.0,0.39999999999997726,1.3333333333333712,46.714285714285715,-10.285714285714285,3.1142857142857143,48.023458053411844,0.0,2.5833333333333286
2019-12-08,0.0,0.6,9.7,81.0,1019.6,5.8,272.0,33.0,2.0,-2.8999999999999773,3.5208333333333712,68.14285714285714,55.14285714285714,4.885714285714286,82.61846332867441,0.0,7.958333333333343
2019-12-09,0.0,1.2,7.9,91.0,1009.6,4.3,302.0,78.0,15.0,-4.7999999999999545,3.2124999999998636,32.857142857142854,-66.14285714285714,2.542857142857143,-115.48692350237235,0.0,6.625
2019-12-10,0.0,-0.8,12.4,83.0,1016.4,7.7,359.0,6.0,11.0,6.5,7.795833333333121,0.2857142857142857,-3.8571428571428577,5.742857142857143,120.39878426418534,0.0,1.9166666666666572
2019-12-11,0.0,-3.8,7.8,68.0,1017.7,5.1,282.0,30.0,0.0,-8.100000000000023,7.341666666666924,73.57142857142857,73.57142857142857,9.985714285714284,-73.2798536891012,0.0,12.125
2019-12-12,3.3,-1.9,3.2,86.0,1006.1,5.7,279.0,94.0,12.0,-2.2000000000000455,3.566666666666606,100.0,0.0,1.9714285714285713,-85.05944449467864,9.0,10.375
2019-12-13,9.5,-0.8,2.3,99.0,992.7,8.1,239.0,82.0,24.0,-11.299999999999955,7.308333333333167,100.0,0.0,0.17142857142857143,-164.42046596897444,11.0,-2.0416666666666714
2019-12-14,0.0,-1.8,7.1,90.0,1000.8,5.6,272.0,20.0,18.0,8.700000000000045,9.537500000000023,2.2857142857142856,-50.0,2.7428571428571424,-68.130964627433,0.0,4.208333333333329
2019-12-15,0.0,-0.3,8.5,76.0,1014.3,5.9,308.0,45.0,3.0,3.6000000000000227,3.824999999999818,48.285714285714285,12.142857142857139,5.7,2.135740419444403,0.0,5.125
2019-12-16,0.0,1.6,9.6,86.0,1020.4,4.4,89.0,79.0,7.0,0.7999999999999545,1.7041666666666515,75.57142857142857,-19.285714285714292,2.842857142857143,-76.19067982706375,0.0,1.875
2019-12-17,2.0,5.6,10.6,93.0,1020.1,6.7,28.0,98.0,22.0,0.5,1.0166666666664241,98.71428571428571,1.7142857142857082,1.0000000000000004,4.421260045897384,5.0,2.9166666666666714
2019-12-18,0.5,8.1,14.4,96.0,1022.5,5.9,33.0,96.0,21.0,1.6999999999999318,1.7333333333334622,99.71428571428571,10.857142857142847,1.5857142857142859,19.852618619597962,2.0,2.5
2019-12-19,3.8,8.1,13.0,93.0,1020.7,9.0,41.0,96.0,22.0,-4.2999999999999545,3.9958333333335077,93.71428571428571,-2.857142857142861,1.6714285714285715,-7.145907037147879,6.0,2.2916666666666714
2019-12-20,12.2,7.5,9.9,98.0,1010.1,6.8,70.0,94.0,24.0,-7.100000000000023,9.054166666666674,100.0,0.0,0.4142857142857141,-89.55472397509975,11.0,0.25
2019-12-21,32.2,7.6,12.4,93.0,994.6,11.5,298.0,70.0,19.0,-6.7999999999999545,4.766666666666538,31.0,-69.0,2.0428571428571436,-166.3889651514438,10.0,-2.666666666666657
2019-12-22,23.0,3.7,11.4,91.0,989.4,11.1,349.0,73.0,19.0,1.2000000000000455,3.6874999999998863,57.142857142857146,-42.857142857142854,2.0857142857142863,-16.252737135307825,10.0,2.6666666666666714
2019-12-23,0.0,1.7,15.1,73.0,1001.8,8.8,270.0,43.0,6.0,8.399999999999977,8.579166666666652,17.142857142857142,-43.42857142857143,6.928571428571429,-12.279911425833745,0.0,-11.208333333333336
2019-12-24,0.0,1.9,10.4,69.0,1014.1,6.7,286.0,36.0,1.0,-1.099999999999909,2.2333333333333485,27.571428571428573,-37.28571428571429,5.271428571428571,-10.158594225496813,0.0,16.625
2019-12-25,0.0,-1.1,9.7,84.0,1015.0,4.1,28.0,15.0,7.0,0.10000000000002274,2.033333333333303,20.285714285714285,19.0,3.4857142857142853,121.0085376556284,0.0,13.041666666666657
2019-12-26,0.0,-1.0,11.3,71.0,1021.9,6.7,333.0,37.0,5.0,1.8000000000000682,3.795833333333462,78.14285714285714,76.14285714285714,6.214285714285714,86.5950400653852,0.0,14.25
2019-12-27,0.0,0.9,10.4,80.0,1023.0,6.6,344.0,52.0,3.0,0.10000000000002274,1.8208333333333258,8.714285714285714,-78.28571428571429,5.185714285714285,22.11437393695195,0.0,7.916666666666671
2019-12-28,0.0,2.1,10.2,85.0,1031.3,6.3,5.0,68.0,13.0,1.0,3.6708333333333485,59.857142857142854,-18.571428571428577,5.028571428571429,139.15012630331705,0.0,3.083333333333343
2019-12-29,0.0,0.3,6.2,88.0,1035.2,4.1,17.0,71.0,15.0,-1.0,1.7875000000001364,73.14285714285714,-11.857142857142861,3.757142857142857,34.39463654957041,0.0,3.7083333333333286
2019-12-30,0.0,-1.7,6.0,88.0,1036.7,4.7,40.0,29.0,12.0,-0.7999999999999545,1.958333333333485,4.571428571428571,-38.142857142857146,3.2714285714285714,154.85175992268944,0.0,3.8333333333333286
2019-12-31,0.0,-2.0,6.5,94.0,1030.9,4.1,236.0,43.0,18.0,-2.900000000000091,2.025000000000091,65.57142857142857,17.714285714285715,2.5857142857142854,70.54250205775995,0.0,4.791666666666671
2020-01-01,0.0,-2.2,8.7,85.0,1031.8,4.6,348.0,40.0,10.0,0.8000000000001819,2.2791666666669244,0.0,-52.857142857142854,4.814285714285714,23.316704117442328,0.0,-5.625
2020-01-02,0.0,-1.3,10.1,79.0,1032.3,6.6,224.0,10.0,6.0,-2.400000000000091,2.1708333333333485,34.42857142857143,34.0,4.042857142857142,-18.438732238494254,0.0,15.0
2020-01-03,0.0,-1.7,6.8,93.0,1027.9,4.5,243.0,71.0,20.0,-2.900000000000091,2.949999999999818,90.0,-3.5714285714285694,2.0571428571428574,3.3974385911912464,0.0,2.708333333333343
2020-01-04,0.0,-1.4,8.5,86.0,1023.6,5.9,259.0,23.0,11.0,-3.0,2.2208333333335304,35.0,29.285714285714285,3.3428571428571425,-35.449997912377086,0.0,4.875
2020-01-05,0.0,0.1,12.8,71.0,1028.0,6.9,69.0,7.0,7.0,4.599999999999909,4.89999999999975,9.571428571428571,6.285714285714286,5.714285714285714,-154.38174243325957,0.0,20.91666666666667
2020-01-06,0.0,-1.0,6.1,88.0,1032.3,6.0,334.0,27.0,11.0,-2.1000000000001364,2.470833333333303,9.714285714285714,-38.285714285714285,3.0285714285714285,-4.025587023944553,0.0,5.25
2020-01-07,0.0,-3.2,5.8,89.0,1027.9,5.6,258.0,21.0,14.0,-0.09999999999990905,1.395833333333485,34.714285714285715,8.857142857142858,2.6571428571428575,54.991167126015455,0.0,3.4583333333333286
2020-01-08,0.0,-2.7,8.9,77.0,1030.8,5.3,229.0,16.0,7.0,-0.5,1.941666666666606,7.428571428571429,1.2857142857142856,9.328571428571427,-15.764103666858773,0.0,9.083333333333329
2020-01-09,0.0,-1.0,8.4,81.0,1027.5,4.9,229.0,34.0,3.0,-3.5,2.304166666666333,40.285714285714285,16.142857142857142,4.271428571428571,15.170597318677864,0.0,9.416666666666671
2020-01-10,0.0,-3.0,6.5,85.0,1025.0,4.6,328.0,24.0,8.0,0.7000000000000455,1.2708333333332575,12.285714285714286,-27.42857142857143,4.371428571428572,-26.441344058987852,0.0,4.791666666666657
2020-01-11,0.0,-1.5,10.4,77.0,1028.3,6.1,312.0,1.0,2.0,0.40000000000009095,1.208333333333485,0.7142857142857143,0.28571428571428575,6.285714285714286,99.77287281255042,0.0,-3.7916666666666714
2020-01-12,0.0,-1.3,8.7,82.0,1029.4,5.7,38.0,5.0,6.0,-3.2999999999999545,2.191666666666606,1.8571428571428572,1.7142857142857144,4.514285714285714,1.6645841372095447,0.0,11.375
2020-01-13,0.0,-2.2,8.0,78.0,1026.6,5.0,305.0,60.0,4.0,-2.7999999999999545,1.8583333333333485,83.57142857142857,30.857142857142854,5.757142857142858,-99.7884628078782,0.0,10.208333333333343
2020-01-14,0.0,-1.5,5.6,93.0,1026.0,5.0,233.0,61.0,19.0,1.699999999999818,1.349999999999909,57.714285714285715,-5.714285714285715,2.257142857142857,33.02544737964246,0.0,4.875
2020-01-15,0.0,-0.4,6.6,90.0,1028.9,3.6,287.0,85.0,15.0,-0.40000000000009095,0.7041666666664241,71.0,-24.285714285714292,3.642857142857143,-0.22438102388940706,0.0,6.208333333333329
2020-01-16,0.0,-1.5,9.6,89.0,1030.7,3.7,259.0,54.0,16.0,-0.7999999999999545,1.3541666666667425,15.714285714285714,-65.0,4.814285714285715,-86.2056229711063,0.0,1.2916666666666714
2020-01-17,0.0,0.4,11.3,82.0,1025.5,5.1,225.0,19.0,5.0,-2.8999999999999773,2.2625000000000455,19.0,16.285714285714285,5.257142857142857,-24.385289731439514,0.0,9.541666666666657
2020-01-18,11.3,2.9,7.8,92.0,1023.0,5.9,8.0,99.0,22.0,-0.10000000000002274,1.0125000000001592,99.0,1.4285714285714306,1.2571428571428573,-43.93943742456105,15.0,0.2083333333333286
2020-01-19,0.6,0.5,10.1,88.0,1028.1,5.7,1.0,79.0,14.0,5.2999999999999545,4.574999999999818,94.28571428571429,36.71428571428572,4.571428571428571,52.8659661328586,1.0,1.9166666666666714
2020-01-20,0.0,-1.3,9.2,68.0,1040.7,6.7,26.0,45.0,0.0,3.0,4.679166666666561,33.0,-9.42857142857143,9.957142857142856,52.741780813403864,0.0,7.625
2020-01-21,0.0,-3.1,8.6,73.0,1042.3,5.6,240.0,41.0,0.0,-4.2000000000000455,3.470833333333303,50.142857142857146,28.000000000000004,7.557142857142857,-51.72111492649884,0.0,7.833333333333329
2020-01-22,0.0,-2.4,7.3,82.0,1034.3,5.9,250.0,63.0,6.0,-5.2999999999999545,3.399999999999636,13.714285714285714,-80.85714285714286,4.571428571428571,112.86960078295624,0.0,11.0
2020-01-23,0.0,-2.6,8.9,76.0,1031.7,7.6,1.0,2.0,6.0,-1.0,1.5750000000000455,5.571428571428571,5.285714285714286,6.785714285714286,-6.286217198310311,0.0,0.5
2020-01-24,0.5,-0.7,7.3,78.0,1027.9,4.5,180.0,20.0,2.0,-1.0,1.120833333333394,36.0,32.57142857142857,4.0,171.75158061494596,1.0,7.791666666666671
2020-01-25,0.1,0.9,8.2,81.0,1024.6,4.5,284.0,98.0,6.0,-1.6000000000000227,1.4999999999998863,99.57142857142857,0.8571428571428612,3.7857142857142856,-74.43092550988024,0.0,14.708333333333329
2020-01-26,1.3,4.1,10.0,94.0,1021.4,3.5,251.0,93.0,19.0,-1.900000000000091,1.5666666666668334,90.85714285714286,-9.142857142857139,2.314285714285714,32.02608908705608,2.0,0.9583333333333286
2020-01-27,0.0,1.2,10.3,94.0,1018.8,4.9,216.0,85.0,20.0,-1.7999999999999545,2.512500000000159,83.28571428571429,-15.57142857142857,2.485714285714286,-38.76726588701385,0.0,1.2916666666666714
2020-01-28,1.2,3.4,9.8,91.0,1008.1,9.9,233.0,79.0,16.0,-7.399999999999977,5.637500000000159,58.57142857142857,-41.42857142857143,1.9285714285714286,158.8546199420988,3.0,-14.125
2020-01-29,0.0,1.0,10.5,86.0,1009.0,7.9,276.0,22.0,12.0,5.100000000000023,3.2916666666667425,4.857142857142857,-63.857142857142854,2.642857142857143,14.989332560004698,0.0,9.166666666666671
2020-01-30,0.0,0.4,10.5,89.0,1018.6,5.0,340.0,63.0,14.0,0.5,4.250000000000227,64.14285714285714,-11.57142857142857,4.457142857142857,-6.384225386826245,0.0,0.0
2020-01-31,0.0,1.7,8.8,93.0,1019.0,5.3,292.0,56.0,17.0,1.1000000000000227,1.7458333333332803,21.142857142857142,-47.57142857142857,2.142857142857143,87.20674505559555,0.0,4.041666666666671
2020-02-01,0.0,4.0,9.8,88.0,1018.5,4.2,284.0,79.0,9.0,-3.2000000000000455,2.2291666666667425,88.71428571428571,30.285714285714278,2.9571428571428577,-98.21734922387228,0.0,6.25
2020-02-02,0.0,3.5,8.3,96.0,1018.3,4.3,355.0,92.0,20.0,0.5,1.7208333333331893,72.57142857142857,-27.42857142857143,1.9000000000000004,-17.420487505990195,0.0,2.1666666666666714
2020-02-03,0.0,3.8,9.1,94.0,1016.5,6.6,359.0,92.0,18.0,-0.10000000000002274,1.5041666666667197,79.85714285714286,-13.714285714285708,2.8285714285714287,-28.433683911751018,0.0,3.958333333333343
2020-02-04,0.2,4.0,16.5,66.0,1007.5,10.0,287.0,59.0,11.0,-1.1999999999999318,5.7333333333333485,50.42857142857143,-18.14285714285714,13.614285714285712,65.51055239227864,1.0,-41.58333333333333
2020-02-05,0.0,-0.1,12.4,36.0,1018.5,13.9,309.0,3.0,0.0,6.5,5.170833333333235,1.1428571428571428,-6.0,17.857142857142858,64.66487469298193,0.0,2.0416666666666643
2020-02-06,0.0,-3.6,10.4,53.0,1028.6,8.8,242.0,1.0,0.0,-1.5,1.5000000000002274,0.0,-1.7142857142857142,13.1,-92.84669670906268,0.0,8.666666666666671
2020-02-07,0.0,-3.3,9.9,71.0,1026.9,4.8,320.0,0.0,0.0,-0.900000000000091,1.2708333333332575,0.0,0.0,8.057142857142859,26.4333133926541,0.0,-3.0416666666666714
2020-02-08,0.0,-0.7,9.6,61.0,1028.8,6.2,11.0,23.0,0.0,-0.599999999999909,0.7333333333333485,67.71428571428571,67.71428571428571,9.085714285714285,-37.8557235130782,0.0,9.916666666666671
2020-02-09,0.0,-0.7,9.4,75.0,1029.4,4.8,236.0,46.0,0.0,-2.2000000000000455,2.770833333333485,55.0,19.285714285714285,6.0,-69.36134159615241,0.0,8.75
2020-02-10,0.5,3.5,11.8,90.0,1015.9,6.8,222.0,79.0,15.0,-11.600000000000023,7.1749999999999545,39.285714285714285,-60.714285714285715,2.5285714285714285,107.47030476524287,2.0,-4.375
2020-02-11,0.0,2.9,11.7,89.0,1007.6,6.3,43.0,45.0,11.0,1.6000000000000227,3.208333333333485,4.142857142857143,-50.71428571428571,3.742857142857143,7.262215658747664,0.0,-2.1666666666666714
2020-02-12,0.0,2.0,13.0,90.0,1016.2,5.7,41.0,44.0,17.0,1.6999999999999318,4.366666666666561,10.714285714285714,-74.14285714285715,4.571428571428571,122.79509771278549,0.0,2.8333333333333286
2020-02-13,0.0,-0.9,11.7,76.0,1019.3,5.5,2.0,53.0,4.0,-4.800000000000068,4.72083333333353,81.85714285714286,29.142857142857146,7.385714285714286,-175.71707468442239,0.0,5.541666666666671
2020-02-14,4.5,3.2,15.8,85.0,1017.0,7.0,258.0,20.0,14.0,6.100000000000023,4.3541666666667425,5.285714285714286,4.428571428571429,5.657142857142857,-84.1750955148793,3.0,1.0833333333333428
2020-02-15,0.0,1.6,12.8,80.0,1027.5,6.4,19.0,45.0,6.0,-0.1999999999998181,2.25,72.0,26.0,6.171428571428572,68.18027934971957,0.0,12.333333333333329
2020-02-16,0.0,0.5,12.0,86.0,1028.2,4.8,296.0,72.0,13.0,-0.7000000000000455,0.7374999999999545,90.28571428571429,23.285714285714292,4.785714285714286,165.75505610521935,0.0,1.9166666666666714
2020-02-17,0.5,4.3,9.5,94.0,1025.1,3.1,21.0,92.0,18.0,-3.5,2.604166666666515,100.0,4.571428571428569,1.8857142857142857,8.591497342200341,0.0,2.75
2020-02-18,0.2,6.5,13.5,89.0,1023.5,4.5,9.0,77.0,14.0,0.10000000000002274,0.9166666666667425,63.0,-10.142857142857139,4.6000000000000005,29.361075813879324,0.0,-0.625
2020-02-19,0.7,3.7,12.7,83.0,1020.7,5.5,304.0,53.0,9.0,-4.5,3.5333333333334167,26.857142857142858,-58.57142857142857,6.1571428571428575,-65.96036629080623,2.0,-0.3333333333333286
2020-02-20,0.0,-1.8,12.6,65.0,1024.4,5.5,252.0,4.0,0.0,-0.8999999999999773,2.312499999999659,2.5714285714285716,-6.714285714285715,10.442857142857141,-159.65584888288052,0.0,7.125
2020-02-21,0.0,0.0,12.4,81.0,1024.4,6.2,1.0,14.0,8.0,2.8999999999998636,2.2458333333331666,17.571428571428573,16.714285714285715,7.257142857142857,28.34607099584366,0.0,2.625
2020-02-22,0.0,1.3,13.4,71.0,1031.1,5.7,358.0,35.0,1.0,-0.20000000000004547,1.8916666666666515,34.857142857142854,11.142857142857139,10.028571428571428,159.91979977007497,0.0,5.333333333333329
2020-02-23,0.0,0.6,11.9,83.0,1025.8,6.1,348.0,65.0,7.0,-5.100000000000023,5.358333333333462,94.85714285714286,39.00000000000001,5.514285714285714,55.268762777912514,0.0,2.5
2020-02-24,0.0,5.1,13.6,89.0,1019.8,8.3,29.0,75.0,15.0,-0.6000000000000227,2.2166666666664696,47.714285714285715,-48.99999999999999,4.128571428571428,52.4836379423227,0.0,3.4583333333333286
2020-02-25,0.1,3.5,13.2,92.0,1010.4,5.5,233.0,88.0,16.0,-7.5,7.237499999999841,95.71428571428571,15.857142857142847,3.642857142857143,-8.843892394450137,0.0,2.1666666666666714
